alg,thread_num,iter_type,prefill,query_num,insert,query,delete
PGM,4,seq,4000,13000,2.99896,0.0026169,1.75179
wormhole,4,seq,4000,13000,0.00110331,0.000229857,0.000769374
PGM,4,seq,5000,13000,3.14267,0.00253328,2.16892
wormhole,4,seq,5000,13000,0.00105677,0.000280487,0.000706376
PGM,4,seq,6000,13000,3.12774,0.0027479,3.13558
wormhole,4,seq,6000,13000,0.000930872,0.000270461,0.000618001
PGM,4,seq,7000,13000,3.22495,0.00262247,2.76142
wormhole,4,seq,7000,13000,0.000976972,0.000244661,0.000675401
PGM,4,seq,8000,13000,2.98397,0.00254956,2.71772
wormhole,4,seq,8000,13000,0.000842047,0.000284599,0.000633901
PGM,4,seq,9000,13000,2.92661,0.0025778,2.60854
wormhole,4,seq,9000,13000,0.000797957,0.000211591,0.000623302
PGM,4,seq,10000,13000,2.85294,0.00283999,2.02239
wormhole,4,seq,10000,13000,0.000769374,0.000229291,0.000619725
PGM,4,seq,11000,13000,2.91075,0.00275558,2.77569
wormhole,4,seq,11000,13000,0.000728069,0.000232022,0.000636274
PGM,4,seq,12000,13000,2.95514,0.00257351,3.00292
wormhole,4,seq,12000,13000,0.000743101,0.000226762,0.00062359
PGM,4,seq,13000,13000,3.02803,0.00271765,1.75138
wormhole,4,seq,13000,13000,0.000723006,0.000222692,0.000650719
PGM,4,seq,14000,13000,2.97963,0.00259378,3.30149
wormhole,4,seq,14000,13000,0.00071355,0.000222684,0.000687663
PGM,4,seq,15000,13000,3.0564,0.00291635,3.00937
wormhole,4,seq,15000,13000,0.000712221,0.00021292,0.000704933
PGM,4,seq,16000,13000,3.09003,0.00263613,2.96653
wormhole,4,seq,16000,13000,0.000706252,0.000251886,0.00068351
PGM,4,seq,17000,13000,3.17591,0.002737,3.07939
wormhole,4,seq,17000,13000,0.000701914,0.000212691,0.000667027
PGM,4,seq,18000,13000,3.2795,0.00257801,2.94292
wormhole,4,seq,18000,13000,0.000697637,0.000214793,0.00066751
PGM,4,seq,19000,13000,3.28138,0.00270975,2.94363
wormhole,4,seq,19000,13000,0.000693247,0.000227181,0.00062906
PGM,4,rand,1000,13000,0.11044,0.00279238,0.174383
wormhole,4,rand,1000,13000,0.000298715,0.00103912,0.000141075
PGM,4,rand,2000,13000,0.0922094,0.00274571,0.209887
wormhole,4,rand,2000,13000,0.000372677,0.000977687,0.000130967
PGM,4,rand,3000,13000,0.103463,0.00283163,0.180595
wormhole,4,rand,3000,13000,0.00033027,0.000971037,0.000135081
PGM,4,rand,4000,13000,0.103745,0.00245848,0.177359
wormhole,4,rand,4000,13000,0.000329976,0.00100303,0.000128682
PGM,4,rand,5000,13000,0.080408,0.00243217,0.164205
wormhole,4,rand,5000,13000,0.000259547,0.00103801,0.0014486
PGM,4,rand,6000,13000,0.102577,0.00291369,0.144284
wormhole,4,rand,6000,13000,0.000334356,0.000765826,0.000151882
PGM,4,rand,7000,13000,0.094169,0.00236641,0.258173
wormhole,4,rand,7000,13000,0.000303785,0.00101611,0.000137237
PGM,4,rand,8000,13000,0.0968801,0.00278521,0.209295
wormhole,4,rand,8000,13000,0.00032295,0.00099042,0.000102251
PGM,4,rand,9000,13000,0.107919,0.00274261,0.268986
wormhole,4,rand,9000,13000,0.000317695,0.000939638,0.000125565
PGM,4,rand,10000,13000,0.0850968,0.00279925,0.196856
wormhole,4,rand,10000,13000,0.000228951,0.000838434,0.000123912
PGM,4,rand,11000,13000,0.0875429,0.00243852,0.237556
wormhole,4,rand,11000,13000,0.000210534,0.000938613,0.000154129
PGM,4,rand,12000,13000,0.0984116,0.002882,0.228424
wormhole,4,rand,12000,13000,0.000223355,0.000820926,0.000132422
PGM,4,rand,13000,13000,0.112379,0.00310536,0.214411
wormhole,4,rand,13000,13000,0.000299107,0.000785895,0.000142122
PGM,4,rand,14000,13000,0.0973511,0.00293326,0.174095
wormhole,4,rand,14000,13000,0.000266508,0.00076412,0.000152317
PGM,4,rand,15000,13000,0.0931807,0.00279802,0.286321
wormhole,4,rand,15000,13000,0.000250248,0.00072868,0.000128023
PGM,4,rand,16000,13000,0.0921337,0.00287849,0.214026
wormhole,4,rand,16000,13000,0.000213588,0.00074088,0.000147148
PGM,4,rand,17000,13000,0.0956987,0.00275316,0.15291
wormhole,4,rand,17000,13000,0.000236597,0.000727283,0.000122889
PGM,4,rand,18000,13000,0.108055,0.00276465,0.266218
wormhole,4,rand,18000,13000,0.000191133,0.000724529,0.000130848
PGM,4,rand,19000,13000,0.109542,0.00288132,0.210314
wormhole,4,rand,19000,13000,0.000195036,0.000708552,0.000127765
PGM,4,seq,1000,14000,3.3152,0.00299709,2.15455
wormhole,4,seq,1000,14000,0.0011982,0.000251258,0.000728823
PGM,4,seq,2000,14000,3.40126,0.00283008,2.89811
wormhole,4,seq,2000,14000,0.0013596,0.000281515,0.000819422
PGM,4,seq,3000,14000,3.16487,0.00282744,2.01142
wormhole,4,seq,3000,14000,0.00131822,0.000332963,0.000821384
PGM,4,seq,4000,14000,3.31099,0.00286255,2.46163
wormhole,4,seq,4000,14000,0.00122093,0.000343069,0.000860736
PGM,4,seq,5000,14000,3.44069,0.00287305,3.32883
wormhole,4,seq,5000,14000,0.000967945,0.000225001,0.000647225
PGM,4,seq,6000,14000,3.35386,0.00284435,3.25518
wormhole,4,seq,6000,14000,0.000997869,0.000290594,0.000699557
PGM,4,seq,7000,14000,3.17205,0.00281589,2.65515
wormhole,4,seq,7000,14000,0.000961229,0.00023075,0.000642712
PGM,4,seq,8000,14000,2.91147,0.00282441,1.74225
wormhole,4,seq,8000,14000,0.000926442,0.000271746,0.000669499
PGM,4,seq,9000,14000,3.16282,0.00277179,2.22412
wormhole,4,seq,9000,14000,0.000883283,0.000213102,0.000619924
PGM,4,seq,10000,14000,3.19609,0.00283011,3.0601
wormhole,4,seq,10000,14000,0.000842808,0.000235703,0.000689445
PGM,4,seq,11000,14000,3.26726,0.00297197,3.06932
wormhole,4,seq,11000,14000,0.000789441,0.000247563,0.000692413
PGM,4,seq,12000,14000,3.29493,0.0028923,3.91789
wormhole,4,seq,12000,14000,0.000770536,0.000291529,0.000684298
PGM,4,seq,13000,14000,3.33125,0.00295943,3.95194
wormhole,4,seq,13000,14000,0.000760198,0.000238525,0.00067291
PGM,4,seq,14000,14000,3.39349,0.00280892,3.31869
wormhole,4,seq,14000,14000,0.000768279,0.000243341,0.000665747
PGM,4,seq,15000,14000,3.41178,0.00295795,3.27156
wormhole,4,seq,15000,14000,0.000753551,0.000269765,0.000711591
PGM,4,seq,16000,14000,3.42609,0.00291234,3.09862
wormhole,4,seq,16000,14000,0.000741455,0.000224529,0.00072422
PGM,4,seq,17000,14000,3.57727,0.00277177,3.1733
wormhole,4,seq,17000,14000,0.000754219,0.000222233,0.000705708
PGM,4,seq,18000,14000,3.57154,0.00280546,3.20341
wormhole,4,seq,18000,14000,0.000729115,0.000253627,0.000711488
PGM,4,seq,19000,14000,3.61106,0.00282383,3.33246
wormhole,4,seq,19000,14000,0.000722095,0.000260635,0.000749721
PGM,4,rand,1000,14000,0.096119,0.00254656,0.16816
wormhole,4,rand,1000,14000,0.000277018,0.000930835,0.000142864
PGM,4,rand,2000,14000,0.084776,0.00315383,0.189013
wormhole,4,rand,2000,14000,0.00033523,0.00105624,0.000167713
PGM,4,rand,3000,14000,0.101701,0.00320055,0.199981
wormhole,4,rand,3000,14000,0.000404911,0.00109077,0.000138429
PGM,4,rand,4000,14000,0.115356,0.00314077,0.302657
wormhole,4,rand,4000,14000,0.000352995,0.00106387,8.67E-05
PGM,4,rand,5000,14000,0.0775433,0.00302832,0.209845
wormhole,4,rand,5000,14000,0.000346079,0.00103425,0.000138464
PGM,4,rand,6000,14000,0.0946057,0.00312874,0.21038
wormhole,4,rand,6000,14000,0.000421095,0.00112426,0.000178436
PGM,4,rand,7000,14000,0.0892974,0.00245933,0.245929
wormhole,4,rand,7000,14000,0.000264574,0.00104484,0.000134546
PGM,4,rand,8000,14000,0.0960476,0.002977,0.237224
wormhole,4,rand,8000,14000,0.000301476,0.00104908,0.000145793
PGM,4,rand,9000,14000,0.100304,0.00288275,0.190178
wormhole,4,rand,9000,14000,0.000363044,0.00104808,0.000162108
PGM,4,rand,10000,14000,0.0803058,0.00274529,0.214369
wormhole,4,rand,10000,14000,0.000264421,0.000882689,0.000147271
PGM,4,rand,11000,14000,0.107084,0.00319696,0.24926
wormhole,4,rand,11000,14000,0.000225243,0.000871985,0.000132008
PGM,4,rand,12000,14000,0.0967512,0.0033061,0.176547
wormhole,4,rand,12000,14000,0.000259339,0.00086767,0.000130825
PGM,4,rand,13000,14000,0.0957215,0.00308551,0.234588
wormhole,4,rand,13000,14000,0.000258723,0.000988909,0.000157166
PGM,4,rand,14000,14000,0.0954365,0.00312405,0.23796
wormhole,4,rand,14000,14000,0.000334695,0.000899269,0.000164291
PGM,4,rand,15000,14000,0.0974435,0.00321712,0.257101
wormhole,4,rand,15000,14000,0.000252578,0.000885142,0.000130471
PGM,4,rand,16000,14000,0.0905473,0.00315836,0.227395
wormhole,4,rand,16000,14000,0.000222895,0.000774762,0.000138801
PGM,4,rand,17000,14000,0.106396,0.00304343,0.169309
wormhole,4,rand,17000,14000,0.000210352,0.000764011,0.000128137
PGM,4,rand,18000,14000,0.0983819,0.00311392,0.277127
wormhole,4,rand,18000,14000,0.000193519,0.000768298,0.000128678
PGM,4,rand,19000,14000,0.0983026,0.00307265,0.269302
wormhole,4,rand,19000,14000,0.000193827,0.000771954,0.000127834
PGM,4,seq,1000,15000,3.63644,0.00326635,3.2101
wormhole,4,seq,1000,15000,0.00140531,0.000577716,0.00080612
PGM,4,seq,2000,15000,3.79805,0.00301422,3.90551
wormhole,4,seq,2000,15000,0.0014645,0.000292162,0.000906255
PGM,4,seq,3000,15000,3.4879,0.00299822,2.55932
wormhole,4,seq,3000,15000,0.00133243,0.000267968,0.000813688
PGM,4,seq,4000,15000,3.76936,0.00308268,3.01942
wormhole,4,seq,4000,15000,0.00134792,0.00032603,0.000889568
PGM,4,seq,5000,15000,3.6614,0.00313875,3.65166
wormhole,4,seq,5000,15000,0.00117924,0.000311006,0.00079425
PGM,4,seq,6000,15000,3.55477,0.00316338,2.9331
wormhole,4,seq,6000,15000,0.000998644,0.000250406,0.000686508
PGM,4,seq,7000,15000,3.08573,0.00316331,2.52452
wormhole,4,seq,7000,15000,0.00102218,0.00029817,0.000718093
PGM,4,seq,8000,15000,3.13883,0.00302131,1.93321
wormhole,4,seq,8000,15000,0.000989929,0.000276149,0.00072869
PGM,4,seq,9000,15000,3.4537,0.00302315,2.36185
wormhole,4,seq,9000,15000,0.000944702,0.000284139,0.000731841
PGM,4,seq,10000,15000,3.48659,0.00307249,3.30338
wormhole,4,seq,10000,15000,0.000908558,0.000230469,0.000694106
PGM,4,seq,11000,15000,3.50229,0.00334156,3.52055
wormhole,4,seq,11000,15000,0.000907568,0.000333322,0.000760745
PGM,4,seq,12000,15000,3.48948,0.00305216,3.34351
wormhole,4,seq,12000,15000,0.0008434,0.00026079,0.000701903
PGM,4,seq,13000,15000,3.59563,0.00328757,3.60048
wormhole,4,seq,13000,15000,0.000824564,0.000252863,0.000681986
PGM,4,seq,14000,15000,3.5172,0.00297621,3.49398
wormhole,4,seq,14000,15000,0.000766302,0.000233627,0.000700682
PGM,4,seq,15000,15000,3.6137,0.00329819,3.28845
wormhole,4,seq,15000,15000,0.000823742,0.000280007,0.000739716
PGM,4,seq,16000,15000,3.7656,0.00340471,3.31126
wormhole,4,seq,16000,15000,0.000786539,0.000285657,0.000711738
PGM,4,seq,17000,15000,3.8493,0.00313374,3.65638
wormhole,4,seq,17000,15000,0.000786906,0.000232548,0.000753644
PGM,4,seq,18000,15000,3.59143,0.00323327,3.3384
wormhole,4,seq,18000,15000,0.00079978,0.000229854,0.000784563
PGM,4,seq,19000,15000,3.26143,0.00316757,3.90357
wormhole,4,seq,19000,15000,0.000788477,0.000258366,0.000781608
PGM,4,rand,1000,15000,0.100169,0.00268452,0.185366
wormhole,4,rand,1000,15000,0.000339039,0.00125886,0.000171632
PGM,4,rand,2000,15000,0.0961548,0.00313098,0.17075
wormhole,4,rand,2000,15000,0.000321404,0.00113508,0.000109963
PGM,4,rand,3000,15000,0.102048,0.0033248,0.21766
wormhole,4,rand,3000,15000,0.000407439,0.00116486,0.000145507
PGM,4,rand,4000,15000,0.101928,0.00286707,0.235694
wormhole,4,rand,4000,15000,0.000344242,0.00113601,0.000133453
PGM,4,rand,5000,15000,0.0903725,0.00325345,0.206908
wormhole,4,rand,5000,15000,0.000283286,0.00113402,0.000116354
PGM,4,rand,6000,15000,0.090598,0.00309889,0.18937
wormhole,4,rand,6000,15000,0.000364207,0.00114712,0.000133492
PGM,4,rand,7000,15000,0.108447,0.00315024,0.289638
wormhole,4,rand,7000,15000,0.00030616,0.00122793,0.000186728
PGM,4,rand,8000,15000,0.0958576,0.00306305,0.251631
wormhole,4,rand,8000,15000,0.000296843,0.0010828,0.000113743
PGM,4,rand,9000,15000,0.115554,0.00325285,0.234755
wormhole,4,rand,9000,15000,0.000284636,0.00105508,9.73E-05
PGM,4,rand,10000,15000,0.0819014,0.00309544,0.171277
wormhole,4,rand,10000,15000,0.000215012,0.00093302,0.000146514
PGM,4,rand,11000,15000,0.0886485,0.00306789,0.217036
wormhole,4,rand,11000,15000,0.000203543,0.000908728,0.000128347
PGM,4,rand,12000,15000,0.094062,0.00340952,0.230267
wormhole,4,rand,12000,15000,0.000263921,0.000906932,8.22E-05
PGM,4,rand,13000,15000,0.0968292,0.00306152,0.188712
wormhole,4,rand,13000,15000,0.000317285,0.000848342,0.000127608
PGM,4,rand,14000,15000,0.10075,0.00329373,0.268725
wormhole,4,rand,14000,15000,0.000266117,0.000860424,0.000156242
PGM,4,rand,15000,15000,0.0820164,0.00305188,0.253438
wormhole,4,rand,15000,15000,0.000257913,0.000840808,0.000122303
PGM,4,rand,16000,15000,0.0926724,0.00338926,0.2853
wormhole,4,rand,16000,15000,0.000220955,0.000835461,0.00012661
PGM,4,rand,17000,15000,0.0921648,0.00276738,0.248173
wormhole,4,rand,17000,15000,0.000200034,0.000850633,0.000138224
PGM,4,rand,18000,15000,0.0964888,0.00282388,0.259748
wormhole,4,rand,18000,15000,0.000193708,0.000812522,0.000137456
PGM,4,rand,19000,15000,0.0989765,0.00308101,0.321233
wormhole,4,rand,19000,15000,0.000196604,0.000809457,0.000127851
PGM,4,seq,1000,16000,3.9076,0.00324762,2.45175
wormhole,4,seq,1000,16000,0.00149839,0.00028481,0.000843176
PGM,4,seq,2000,16000,4.01581,0.00343687,3.85412
wormhole,4,seq,2000,16000,0.00144244,0.000342704,0.000842868
PGM,4,seq,3000,16000,3.77634,0.00329119,2.53487
wormhole,4,seq,3000,16000,0.00145534,0.000346914,0.000921108
PGM,4,seq,4000,16000,3.93572,0.00338681,3.03957
wormhole,4,seq,4000,16000,0.00141602,0.000293931,0.000888379
PGM,4,seq,5000,16000,3.90231,0.00343863,3.87792
wormhole,4,seq,5000,16000,0.00113905,0.000236839,0.000751475
PGM,4,seq,6000,16000,3.86717,0.00331529,3.02497
wormhole,4,seq,6000,16000,0.00110834,0.000304314,0.000767656
PGM,4,seq,7000,16000,3.34391,0.00326536,2.04708
wormhole,4,seq,7000,16000,0.00106911,0.000276169,0.000699043
PGM,4,seq,8000,16000,3.69107,0.00299593,2.50771
wormhole,4,seq,8000,16000,0.00105355,0.000239113,0.000700042
PGM,4,seq,9000,16000,3.691,0.00313832,3.45217
wormhole,4,seq,9000,16000,0.00103362,0.000253711,0.000733529
PGM,4,seq,10000,16000,3.69788,0.00323436,3.65752
wormhole,4,seq,10000,16000,0.00101614,0.000244394,0.000719339
PGM,4,seq,11000,16000,3.77557,0.00338784,3.82341
wormhole,4,seq,11000,16000,0.000965009,0.000326512,0.000782768
PGM,4,seq,12000,16000,3.80106,0.00332022,3.71971
wormhole,4,seq,12000,16000,0.000913017,0.000316124,0.000773334
PGM,4,seq,13000,16000,3.80326,0.00337754,3.76938
wormhole,4,seq,13000,16000,0.000888459,0.00025658,0.000796374
PGM,4,seq,14000,16000,3.92541,0.00351921,3.4813
wormhole,4,seq,14000,16000,0.000889644,0.000298845,0.000749199
PGM,4,seq,15000,16000,3.92395,0.00345358,3.75467
wormhole,4,seq,15000,16000,0.00086252,0.000238875,0.000746986
PGM,4,seq,16000,16000,3.97687,0.00340937,3.76297
wormhole,4,seq,16000,16000,0.000847899,0.000234043,0.000637006
PGM,4,seq,17000,16000,3.84137,0.00326347,3.92336
wormhole,4,seq,17000,16000,0.000852812,0.000272491,0.000760182
PGM,4,seq,18000,16000,3.77149,0.00372058,3.74935
wormhole,4,seq,18000,16000,0.000822249,0.000285293,0.000806963
PGM,4,seq,19000,16000,3.75572,0.00330825,3.47026
wormhole,4,seq,19000,16000,0.000825804,0.000284232,0.000820111
PGM,4,rand,1000,16000,0.0956878,0.00287867,0.187211
wormhole,4,rand,1000,16000,0.000373253,0.00125659,0.000134756
PGM,4,rand,2000,16000,0.0917397,0.00340972,0.192111
wormhole,4,rand,2000,16000,0.000334457,0.00115017,0.000149792
PGM,4,rand,3000,16000,0.0997914,0.00349932,0.201017
wormhole,4,rand,3000,16000,0.000382312,0.00116854,0.000125343
PGM,4,rand,4000,16000,0.0966531,0.00278313,0.163083
wormhole,4,rand,4000,16000,0.000367812,0.00119361,0.000175442
PGM,4,rand,5000,16000,0.0937373,0.00369404,0.244604
wormhole,4,rand,5000,16000,0.000314649,0.00113677,0.000147569
PGM,4,rand,6000,16000,0.0896354,0.00287069,0.237774
wormhole,4,rand,6000,16000,0.000342753,0.00112131,0.000127373
PGM,4,rand,7000,16000,0.0894967,0.0028203,0.219905
wormhole,4,rand,7000,16000,0.000284139,0.00110364,0.000152771
PGM,4,rand,8000,16000,0.0933375,0.00288883,0.252334
wormhole,4,rand,8000,16000,0.000269399,0.00112419,0.000156777
PGM,4,rand,9000,16000,0.101492,0.0033581,0.281158
wormhole,4,rand,9000,16000,0.000275216,0.000985551,0.000128333
PGM,4,rand,10000,16000,0.0811128,0.00289926,0.151922
wormhole,4,rand,10000,16000,0.00023385,0.00111915,0.000143204
PGM,4,rand,11000,16000,0.0861161,0.00325504,0.241112
wormhole,4,rand,11000,16000,0.000210402,0.000979885,0.000131043
PGM,4,rand,12000,16000,0.0937083,0.00339651,0.250825
wormhole,4,rand,12000,16000,0.000271449,0.000976074,9.99E-05
PGM,4,rand,13000,16000,0.100708,0.00386383,0.233829
wormhole,4,rand,13000,16000,0.000323089,0.00098792,0.000159295
PGM,4,rand,14000,16000,0.0957171,0.00341395,0.272164
wormhole,4,rand,14000,16000,0.000250215,0.000920067,9.96E-05
PGM,4,rand,15000,16000,0.0973648,0.00355563,0.280665
wormhole,4,rand,15000,16000,0.000236368,0.000886448,0.000139111
PGM,4,rand,16000,16000,0.0856089,0.00318082,0.148145
wormhole,4,rand,16000,16000,0.000217571,0.00112351,0.000131193
PGM,4,rand,17000,16000,0.0921655,0.0031965,0.235693
wormhole,4,rand,17000,16000,0.000191795,0.000857828,0.00012781
PGM,4,rand,18000,16000,0.0973118,0.0035078,0.206531
wormhole,4,rand,18000,16000,0.000224541,0.000858082,0.000120574
PGM,4,rand,19000,16000,0.106612,0.0034537,0.163341
wormhole,4,rand,19000,16000,0.000186465,0.000862075,0.000125796
PGM,4,seq,1000,17000,4.17718,0.00337802,2.667
wormhole,4,seq,1000,17000,0.0014485,0.000229117,0.000792852
PGM,4,seq,2000,17000,4.30229,0.00348528,4.26543
wormhole,4,seq,2000,17000,0.00160515,0.000340551,0.000961962
PGM,4,seq,3000,17000,3.90368,0.00336663,2.68473
wormhole,4,seq,3000,17000,0.00143269,0.000296894,0.000832645
PGM,4,seq,4000,17000,4.27373,0.00341757,3.701
wormhole,4,seq,4000,17000,0.00152286,0.000341802,0.00095838
PGM,4,seq,5000,17000,4.29282,0.00367039,4.09083
wormhole,4,seq,5000,17000,0.00120236,0.000311129,0.000806564
PGM,4,seq,6000,17000,4.21946,0.00339349,3.4796
wormhole,4,seq,6000,17000,0.00119977,0.000264167,0.0007505
PGM,4,seq,7000,17000,3.58977,0.00338084,3.25223
wormhole,4,seq,7000,17000,0.00115405,0.000253985,0.000767646
PGM,4,seq,8000,17000,3.84714,0.00334476,2.64481
wormhole,4,seq,8000,17000,0.00112763,0.000303936,0.000798236
PGM,4,seq,9000,17000,3.9161,0.00336526,3.81183
wormhole,4,seq,9000,17000,0.00111776,0.000241462,0.000740077
PGM,4,seq,10000,17000,4.00301,0.00345029,4.01188
wormhole,4,seq,10000,17000,0.00105546,0.000402482,0.00101399
PGM,4,seq,11000,17000,3.97201,0.00351465,3.83329
wormhole,4,seq,11000,17000,0.00101891,0.000311243,0.000791358
PGM,4,seq,12000,17000,3.9122,0.00381933,3.82899
wormhole,4,seq,12000,17000,0.000987488,0.000255977,0.000787805
PGM,4,seq,13000,17000,4.06408,0.00351707,3.73045
wormhole,4,seq,13000,17000,0.000936704,0.000287921,0.000791536
PGM,4,seq,14000,17000,4.12604,0.00371694,3.74373
wormhole,4,seq,14000,17000,0.000937138,0.000312697,0.000808255
PGM,4,seq,15000,17000,4.00489,0.00358898,1.95451
wormhole,4,seq,15000,17000,0.000924048,0.000336725,0.000788499
PGM,4,seq,16000,17000,3.53979,0.00357868,3.92614
wormhole,4,seq,16000,17000,0.000893888,0.000249942,0.000820436
PGM,4,seq,17000,17000,3.99447,0.00336603,3.51248
wormhole,4,seq,17000,17000,0.000888008,0.00027006,0.000813641
PGM,4,seq,18000,17000,4.04262,0.00375563,3.82088
wormhole,4,seq,18000,17000,0.000895232,0.000305077,0.000789232
PGM,4,seq,19000,17000,3.98454,0.00349403,3.57528
wormhole,4,seq,19000,17000,0.000914994,0.000339724,0.00089557
PGM,4,rand,1000,17000,0.104451,0.0034801,0.181211
wormhole,4,rand,1000,17000,0.000292864,0.00127076,0.000122661
PGM,4,rand,2000,17000,0.0911629,0.0035797,0.220017
wormhole,4,rand,2000,17000,0.000445927,0.00129214,0.000148664
PGM,4,rand,3000,17000,0.0911288,0.00314858,0.180102
wormhole,4,rand,3000,17000,0.00035594,0.00130608,0.000147412
PGM,4,rand,4000,17000,0.0999116,0.00309412,0.288943
wormhole,4,rand,4000,17000,0.000339285,0.00126584,0.000139032
PGM,4,rand,5000,17000,0.0799683,0.00294834,0.178693
wormhole,4,rand,5000,17000,0.000323291,0.00109581,0.000118863
PGM,4,rand,6000,17000,0.0942526,0.00368026,0.248944
wormhole,4,rand,6000,17000,0.000314333,0.00119512,0.000132358
PGM,4,rand,7000,17000,0.0907976,0.0031133,0.254887
wormhole,4,rand,7000,17000,0.000249064,0.00121534,0.000135886
PGM,4,rand,8000,17000,0.0951898,0.00363338,0.28466
wormhole,4,rand,8000,17000,0.000272634,0.00126006,0.00015791
PGM,4,rand,9000,17000,0.0968335,0.00359671,0.260904
wormhole,4,rand,9000,17000,0.000310187,0.00125355,0.000139168
PGM,4,rand,10000,17000,0.0785846,0.00367599,0.19241
wormhole,4,rand,10000,17000,0.000238856,0.00117001,0.000130812
PGM,4,rand,11000,17000,0.0898911,0.00376742,0.207172
wormhole,4,rand,11000,17000,0.000201771,0.001023,0.000151249
PGM,4,rand,12000,17000,0.0940877,0.00350197,0.209654
wormhole,4,rand,12000,17000,0.000237401,0.00114351,0.000132973
PGM,4,rand,13000,17000,0.100588,0.00362233,0.216894
wormhole,4,rand,13000,17000,0.000241768,0.00100717,0.000147626
PGM,4,rand,14000,17000,0.100134,0.0038914,0.167045
